created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities
2022-01-06T23:35:19.000Z,McRayJohn,"Off to holiday!
📸: @cweihearts
@BoredApeYC #BoredApeYachtClub #BoredApeYC #MutantApeYachtClub https://t.co/spHrUpF2b2",en,0,0,5,0,1479235159413207042,43123034,1479235159413207042,nan,nan,"{'mentions': [{'start': 19, 'end': 30, 'username': 'cweihearts', 'id': '79970207'}, {'start': 31, 'end': 42, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/spHrUpF2b2', 'expanded_url': 'https://twitter.com/McRayJohn/status/1479235159413207042/video/1', 'display_url': 'pic.twitter.com/spHrUpF2b2'}], 'hashtags': [{'start': 43, 'end': 61, 'tag': 'BoredApeYachtClub'}, {'start': 62, 'end': 73, 'tag': 'BoredApeYC'}, {'start': 74, 'end': 93, 'tag': 'MutantApeYachtClub'}]}"
2022-01-06T23:31:17.000Z,marco9s2,"@bulldroids🔥
Get in now, that's all I'm going to say about this project 👉https://t.co/8wjuPVmUSe

 #WAGMI #LFG
#New #newnftproject #newnft #nft #nfts #nftartwork #nftart #nftheglow #nftartist #nftcommunity #nftcollector  #crypto #cryptopunks #Bayc #BoredApeYachtClub #nftcrypto https://t.co/VMyzg0N4c1",en,0,0,3,0,1479234142986510339,1406944585633435649,1479234142986510339,1437187184159772675,nan,"{'mentions': [{'start': 0, 'end': 11, 'username': 'bulldroids', 'id': '1437187184159772675'}], 'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/8wjuPVmUSe', 'expanded_url': 'https://discord.gg/tRbreaFurP', 'display_url': 'discord.gg/tRbreaFurP'}, {'start': 278, 'end': 301, 'url': 'https://t.co/VMyzg0N4c1', 'expanded_url': 'https://twitter.com/marco9s2/status/1479234142986510339/video/1', 'display_url': 'pic.twitter.com/VMyzg0N4c1'}], 'hashtags': [{'start': 99, 'end': 105, 'tag': 'WAGMI'}, {'start': 106, 'end': 110, 'tag': 'LFG'}, {'start': 111, 'end': 115, 'tag': 'New'}, {'start': 116, 'end': 130, 'tag': 'newnftproject'}, {'start': 131, 'end': 138, 'tag': 'newnft'}, {'start': 139, 'end': 143, 'tag': 'nft'}, {'start': 144, 'end': 149, 'tag': 'nfts'}, {'start': 150, 'end': 161, 'tag': 'nftartwork'}, {'start': 162, 'end': 169, 'tag': 'nftart'}, {'start': 170, 'end': 180, 'tag': 'nftheglow'}, {'start': 181, 'end': 191, 'tag': 'nftartist'}, {'start': 192, 'end': 205, 'tag': 'nftcommunity'}, {'start': 206, 'end': 219, 'tag': 'nftcollector'}, {'start': 221, 'end': 228, 'tag': 'crypto'}, {'start': 229, 'end': 241, 'tag': 'cryptopunks'}, {'start': 242, 'end': 247, 'tag': 'Bayc'}, {'start': 248, 'end': 266, 'tag': 'BoredApeYachtClub'}, {'start': 267, 'end': 277, 'tag': 'nftcrypto'}]}"
2022-01-06T23:28:13.000Z,FirstTakeJRS,"@apelicious55 Best time to flex their BAYC😏
I would do the same.

#NFT #NFTs #NFTCommunity #Crypto #BAYC #BoredApeYachtClub",en,0,0,0,0,1479233371662344192,1460392778614165504,1479093915810775047,1211008459061092352,nan,"{'mentions': [{'start': 0, 'end': 13, 'username': 'apelicious55', 'id': '1211008459061092352'}], 'hashtags': [{'start': 66, 'end': 70, 'tag': 'NFT'}, {'start': 71, 'end': 76, 'tag': 'NFTs'}, {'start': 77, 'end': 90, 'tag': 'NFTCommunity'}, {'start': 91, 'end': 98, 'tag': 'Crypto'}, {'start': 99, 'end': 104, 'tag': 'BAYC'}, {'start': 105, 'end': 123, 'tag': 'BoredApeYachtClub'}]}"
2022-01-06T23:27:35.000Z,CryptoBroNYC,"Clean Render of Mutant Ape Yacht Club #11246 ❤️✌️ 
https://t.co/K7EhEhEtRG
#nfts #NFTCommunity #3D #Blender3d #MAYC #BoredApeYachtClub https://t.co/QlKla0EpQ6",en,4,4,10,0,1479233213113507843,1431377117879705601,1479233213113507843,nan,nan,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/K7EhEhEtRG', 'expanded_url': 'https://opensea.io/collection/brooklynbbodega', 'display_url': 'opensea.io/collection/bro…'}, {'start': 135, 'end': 158, 'url': 'https://t.co/QlKla0EpQ6', 'expanded_url': 'https://twitter.com/CryptoBroNYC/status/1479233213113507843/photo/1', 'display_url': 'pic.twitter.com/QlKla0EpQ6'}, {'start': 135, 'end': 158, 'url': 'https://t.co/QlKla0EpQ6', 'expanded_url': 'https://twitter.com/CryptoBroNYC/status/1479233213113507843/photo/1', 'display_url': 'pic.twitter.com/QlKla0EpQ6'}, {'start': 135, 'end': 158, 'url': 'https://t.co/QlKla0EpQ6', 'expanded_url': 'https://twitter.com/CryptoBroNYC/status/1479233213113507843/photo/1', 'display_url': 'pic.twitter.com/QlKla0EpQ6'}], 'hashtags': [{'start': 75, 'end': 80, 'tag': 'nfts'}, {'start': 81, 'end': 94, 'tag': 'NFTCommunity'}, {'start': 95, 'end': 98, 'tag': '3D'}, {'start': 99, 'end': 109, 'tag': 'Blender3d'}, {'start': 110, 'end': 115, 'tag': 'MAYC'}, {'start': 116, 'end': 134, 'tag': 'BoredApeYachtClub'}]}"
2022-01-06T23:27:28.000Z,funnyape1,"Check out this item on OpenSea https://t.co/flsZX8N5bQ lewat @opensea 

#NFT 
#NFTGiveaway 
#NFTs 
#BoredApeYachtClub 
#funnyApe",en,0,1,7,2,1479233185120768002,1364480857,1479233185120768002,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/flsZX8N5bQ', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/113643378191090432590717477644480717426584343939152157436337918126831995715585/', 'display_url': 'opensea.io/assets/matic/0…'}], 'hashtags': [{'start': 72, 'end': 76, 'tag': 'NFT'}, {'start': 78, 'end': 90, 'tag': 'NFTGiveaway'}, {'start': 92, 'end': 97, 'tag': 'NFTs'}, {'start': 99, 'end': 117, 'tag': 'BoredApeYachtClub'}, {'start': 119, 'end': 128, 'tag': 'funnyApe'}]}"
2022-01-06T23:25:43.000Z,skil3t,One day  I will own #BoredApeYachtClub NFT just don’t have the money.  #OpenSea  #lilbaby #Solana,en,0,0,0,0,1479232742546104327,4754744646,1479232742546104327,nan,nan,"{'hashtags': [{'start': 20, 'end': 38, 'tag': 'BoredApeYachtClub'}, {'start': 71, 'end': 79, 'tag': 'OpenSea'}, {'start': 81, 'end': 89, 'tag': 'lilbaby'}, {'start': 90, 'end': 97, 'tag': 'Solana'}]}"
2022-01-06T23:21:58.000Z,NazarShabeer,"""adidasoriginalsintothemetaverse.eth"" ENS is on SALE for 0.8 eth 🤑💰

@ensdomains @adidasoriginals @BoredApeYC 

#ENS #ensdomains #adidas #adidasoriginals #BoredApeYachtClub #punkscomic #nft #NFTCommunity #ETH #Ethereum #Crypto #blockchain #Metaverse  

https://t.co/NtFICIWNiC",en,0,0,1,0,1479231799410806787,1245294515419852800,1479231799410806787,nan,nan,"{'mentions': [{'start': 69, 'end': 80, 'username': 'ensdomains', 'id': '996321865311358976'}, {'start': 81, 'end': 97, 'username': 'adidasoriginals', 'id': '20348431'}, {'start': 98, 'end': 109, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'urls': [{'start': 253, 'end': 276, 'url': 'https://t.co/NtFICIWNiC', 'expanded_url': 'https://bit.ly/3pCNny8', 'display_url': 'bit.ly/3pCNny8'}], 'hashtags': [{'start': 112, 'end': 116, 'tag': 'ENS'}, {'start': 117, 'end': 128, 'tag': 'ensdomains'}, {'start': 129, 'end': 136, 'tag': 'adidas'}, {'start': 137, 'end': 153, 'tag': 'adidasoriginals'}, {'start': 154, 'end': 172, 'tag': 'BoredApeYachtClub'}, {'start': 173, 'end': 184, 'tag': 'punkscomic'}, {'start': 185, 'end': 189, 'tag': 'nft'}, {'start': 190, 'end': 203, 'tag': 'NFTCommunity'}, {'start': 204, 'end': 208, 'tag': 'ETH'}, {'start': 209, 'end': 218, 'tag': 'Ethereum'}, {'start': 219, 'end': 226, 'tag': 'Crypto'}, {'start': 227, 'end': 238, 'tag': 'blockchain'}, {'start': 239, 'end': 249, 'tag': 'Metaverse'}]}"
2022-01-06T23:20:16.000Z,realniceguy_SRH,"HEY EVERYONE!!! 

Please JOIN @Block_Devs DISCORD!!! WE NEED 150 PEOPLE

LIKE/RETWEET 😎🤝📈🚀🔥

#BAYC #MAYC #BoredApeYachtClub #NOIDGANG #APPES #APE #NFT #NFTCommunity 

@ORSONHey @DuncanRogoff @Conquant @AdamInEtherland @edubbbbbb 
👇👇👇👇👇👇👇👇👇👇
https://t.co/ZFoVL4Zo3b",en,11,3,21,0,1479231372527128580,377469739,1479231372527128580,nan,nan,"{'mentions': [{'start': 30, 'end': 41, 'username': 'Block_Devs', 'id': '1448517596832169987'}, {'start': 167, 'end': 176, 'username': 'ORSONHey', 'id': '706300839242145793'}, {'start': 177, 'end': 190, 'username': 'DuncanRogoff', 'id': '1372291578748837889'}, {'start': 191, 'end': 200, 'username': 'Conquant', 'id': '1350202549698117633'}, {'start': 201, 'end': 217, 'username': 'AdamInEtherland', 'id': '1295482425531723776'}, {'start': 218, 'end': 228, 'username': 'edubbbbbb', 'id': '144428609'}], 'urls': [{'start': 241, 'end': 264, 'url': 'https://t.co/ZFoVL4Zo3b', 'expanded_url': 'https://discord.gg/bwhVQc6B', 'display_url': 'discord.gg/bwhVQc6B'}], 'hashtags': [{'start': 93, 'end': 98, 'tag': 'BAYC'}, {'start': 99, 'end': 104, 'tag': 'MAYC'}, {'start': 105, 'end': 123, 'tag': 'BoredApeYachtClub'}, {'start': 124, 'end': 133, 'tag': 'NOIDGANG'}, {'start': 134, 'end': 140, 'tag': 'APPES'}, {'start': 141, 'end': 145, 'tag': 'APE'}, {'start': 146, 'end': 150, 'tag': 'NFT'}, {'start': 151, 'end': 164, 'tag': 'NFTCommunity'}]}"
2022-01-06T23:18:17.000Z,_NFTGifts,Enter this CRAZY #BAYC giveaway before it ends! 👀🔥 #NFTs #NFTGiveaway #BoredApeYachtClub #Airdrop https://t.co/f5A1JdtIwz,en,4,2,7,3,1479230873824382978,1436701245146910725,1479230873824382978,nan,nan,"{'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/f5A1JdtIwz', 'expanded_url': 'https://twitter.com/_NFTGifts/status/1479229811222630409', 'display_url': 'twitter.com/_NFTGifts/stat…'}], 'hashtags': [{'start': 17, 'end': 22, 'tag': 'BAYC'}, {'start': 51, 'end': 56, 'tag': 'NFTs'}, {'start': 57, 'end': 69, 'tag': 'NFTGiveaway'}, {'start': 70, 'end': 88, 'tag': 'BoredApeYachtClub'}, {'start': 89, 'end': 97, 'tag': 'Airdrop'}]}"
2022-01-06T23:17:41.000Z,nft4_u,"Just recently #BAYC hit 70 eth floor price.

_____
@BoredApeYC - Trading Price Analysis 
Recent Avg Trading Price: 73.562 ETH
Recent Volume: 1,765.49
Floor price: 67.89 ETH
# Of sales: 24
https://t.co/R0kfj9KZYI

#NFT #NFTCommunity #NFTs #BoredApeYachtClub #BAYC",en,0,0,5,2,1479230720237350915,1370149952454791169,1479230720237350915,nan,nan,"{'mentions': [{'start': 51, 'end': 62, 'username': 'BoredApeYC', 'id': '1381699264011771906'}], 'urls': [{'start': 188, 'end': 211, 'url': 'https://t.co/R0kfj9KZYI', 'expanded_url': 'https://opensea.io/collection/boredapeyachtclub', 'display_url': 'opensea.io/collection/bor…'}], 'hashtags': [{'start': 14, 'end': 19, 'tag': 'BAYC'}, {'start': 213, 'end': 217, 'tag': 'NFT'}, {'start': 218, 'end': 231, 'tag': 'NFTCommunity'}, {'start': 232, 'end': 237, 'tag': 'NFTs'}, {'start': 238, 'end': 256, 'tag': 'BoredApeYachtClub'}, {'start': 257, 'end': 262, 'tag': 'BAYC'}]}"
2022-01-06T23:08:54.000Z,CryptoViewing,📣 Daz Smith reports in for CryptoViewing’s members on all things #Crypto and #BoredApeYachtClub! 😉 Come on and sail by!  @remoteviewed #DazSmith #CryptoNews #NFTs #Bitcoin https://t.co/SV5EqpZmhb,en,0,1,2,0,1479228510552088583,972803523866955777,1479228510552088583,nan,nan,"{'mentions': [{'start': 121, 'end': 134, 'username': 'remoteviewed', 'id': '365718657'}], 'annotations': [{'start': 3, 'end': 11, 'probability': 0.9121, 'type': 'Person', 'normalized_text': 'Daz Smith'}, {'start': 28, 'end': 40, 'probability': 0.2413, 'type': 'Place', 'normalized_text': 'CryptoViewing'}], 'urls': [{'start': 172, 'end': 195, 'url': 'https://t.co/SV5EqpZmhb', 'expanded_url': 'https://twitter.com/CryptoViewing/status/1479228510552088583/photo/1', 'display_url': 'pic.twitter.com/SV5EqpZmhb'}], 'hashtags': [{'start': 65, 'end': 72, 'tag': 'Crypto'}, {'start': 77, 'end': 95, 'tag': 'BoredApeYachtClub'}, {'start': 135, 'end': 144, 'tag': 'DazSmith'}, {'start': 145, 'end': 156, 'tag': 'CryptoNews'}, {'start': 157, 'end': 162, 'tag': 'NFTs'}, {'start': 163, 'end': 171, 'tag': 'Bitcoin'}]}"
2022-01-06T23:00:39.000Z,whinsche_CF,"#NFT #NFTs that are launching or being bought &amp; sold, don’t get #hacked or #phished, we got AAA+ #ZeroTrust for you. HMU I got you, DM me.

#CloudflareOne #Crypto #ZTNA #CIO #CTO #CISO #BoredApeYachtClub #BoredApe #networksecurity #Ethereum https://t.co/pPbxtSg7jn",en,0,0,0,0,1479226435424378883,1468975754721611776,1479226435424378883,nan,nan,"{'urls': [{'start': 245, 'end': 268, 'url': 'https://t.co/pPbxtSg7jn', 'expanded_url': 'https://twitter.com/whinsche_CF/status/1479226435424378883/photo/1', 'display_url': 'pic.twitter.com/pPbxtSg7jn'}, {'start': 245, 'end': 268, 'url': 'https://t.co/pPbxtSg7jn', 'expanded_url': 'https://twitter.com/whinsche_CF/status/1479226435424378883/photo/1', 'display_url': 'pic.twitter.com/pPbxtSg7jn'}, {'start': 245, 'end': 268, 'url': 'https://t.co/pPbxtSg7jn', 'expanded_url': 'https://twitter.com/whinsche_CF/status/1479226435424378883/photo/1', 'display_url': 'pic.twitter.com/pPbxtSg7jn'}], 'hashtags': [{'start': 0, 'end': 4, 'tag': 'NFT'}, {'start': 5, 'end': 10, 'tag': 'NFTs'}, {'start': 68, 'end': 75, 'tag': 'hacked'}, {'start': 79, 'end': 87, 'tag': 'phished'}, {'start': 101, 'end': 111, 'tag': 'ZeroTrust'}, {'start': 144, 'end': 158, 'tag': 'CloudflareOne'}, {'start': 159, 'end': 166, 'tag': 'Crypto'}, {'start': 167, 'end': 172, 'tag': 'ZTNA'}, {'start': 173, 'end': 177, 'tag': 'CIO'}, {'start': 178, 'end': 182, 'tag': 'CTO'}, {'start': 183, 'end': 188, 'tag': 'CISO'}, {'start': 189, 'end': 207, 'tag': 'BoredApeYachtClub'}, {'start': 208, 'end': 217, 'tag': 'BoredApe'}, {'start': 218, 'end': 234, 'tag': 'networksecurity'}, {'start': 235, 'end': 244, 'tag': 'Ethereum'}]}"
2022-01-06T22:56:42.000Z,EthsideNFT,"Alright fam. First 200 #MutantApeYachtClub holders to retweet and drop their address below gets a free mint to our project. 

#Mutants need love too..
This address must hold the #MAYC #nft so that we can verify.  

#NFTCommunity #BoredApeYachtClub",en,5,5,12,2,1479225441600868352,1472998903263858690,1479225441600868352,nan,nan,"{'hashtags': [{'start': 23, 'end': 42, 'tag': 'MutantApeYachtClub'}, {'start': 126, 'end': 134, 'tag': 'Mutants'}, {'start': 178, 'end': 183, 'tag': 'MAYC'}, {'start': 184, 'end': 188, 'tag': 'nft'}, {'start': 215, 'end': 228, 'tag': 'NFTCommunity'}, {'start': 229, 'end': 247, 'tag': 'BoredApeYachtClub'}]}"
2022-01-06T22:44:03.000Z,BoredApeRowboat,"#2 Bored Ape Rasta

This one is a real rastaman, smoking his MariJ all day. He is from Jamaica &amp; is bored af from smoking all that J.
Get your Rowboat ape now!
Link:https://t.co/wW8A6QCaPE

#Opensea #NFT #BoredApe #BoredApeRowboatClub #boredapeyachtclub #Artofmmm #Polygon #nftart https://t.co/AHrlCYkXQ2",en,2,1,3,0,1479222258317111302,1478497331964170242,1479222258317111302,nan,nan,"{'annotations': [{'start': 87, 'end': 93, 'probability': 0.9104, 'type': 'Place', 'normalized_text': 'Jamaica'}, {'start': 131, 'end': 133, 'probability': 0.4482, 'type': 'Person', 'normalized_text': 'J.'}], 'urls': [{'start': 169, 'end': 192, 'url': 'https://t.co/wW8A6QCaPE', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/30732421810040590888159556680216049143231389441787070348581723513186817146881/', 'display_url': 'opensea.io/assets/matic/0…'}, {'start': 285, 'end': 308, 'url': 'https://t.co/AHrlCYkXQ2', 'expanded_url': 'https://twitter.com/BoredApeRowboat/status/1479222258317111302/photo/1', 'display_url': 'pic.twitter.com/AHrlCYkXQ2'}], 'hashtags': [{'start': 194, 'end': 202, 'tag': 'Opensea'}, {'start': 203, 'end': 207, 'tag': 'NFT'}, {'start': 208, 'end': 217, 'tag': 'BoredApe'}, {'start': 218, 'end': 238, 'tag': 'BoredApeRowboatClub'}, {'start': 239, 'end': 257, 'tag': 'boredapeyachtclub'}, {'start': 258, 'end': 267, 'tag': 'Artofmmm'}, {'start': 268, 'end': 276, 'tag': 'Polygon'}, {'start': 277, 'end': 284, 'tag': 'nftart'}]}"
2022-01-06T22:43:58.000Z,funnyape1,"Check out this item on OpenSea https://t.co/oyg1TEH4P3 lewat @opensea 

#NFT 
#NFTGiveaway 
#NFTs 
#BoredApeYachtClub 
#funnyApe",en,1,0,1,2,1479222234594287621,1364480857,1479222234594287621,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/oyg1TEH4P3', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/113643378191090432590717477644480717426584343939152157436337918134528577110017/', 'display_url': 'opensea.io/assets/matic/0…'}], 'hashtags': [{'start': 72, 'end': 76, 'tag': 'NFT'}, {'start': 78, 'end': 90, 'tag': 'NFTGiveaway'}, {'start': 92, 'end': 97, 'tag': 'NFTs'}, {'start': 99, 'end': 117, 'tag': 'BoredApeYachtClub'}, {'start': 119, 'end': 128, 'tag': 'funnyApe'}]}"
2022-01-06T22:43:00.000Z,funnyape1,"Check out this item on OpenSea https://t.co/TQG86MUoZk lewat @opensea 

#NFT 
#NFTGiveaway 
#NFTs 
#BoredApeYachtClub 
#funnyApe",en,0,0,1,2,1479221992679415810,1364480857,1479221992679415810,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/TQG86MUoZk', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/113643378191090432590717477644480717426584343939152157436337918151021251526657/', 'display_url': 'opensea.io/assets/matic/0…'}], 'hashtags': [{'start': 72, 'end': 76, 'tag': 'NFT'}, {'start': 78, 'end': 90, 'tag': 'NFTGiveaway'}, {'start': 92, 'end': 97, 'tag': 'NFTs'}, {'start': 99, 'end': 117, 'tag': 'BoredApeYachtClub'}, {'start': 119, 'end': 128, 'tag': 'funnyApe'}]}"
2022-01-06T22:42:14.000Z,rawsone_,WHO MADE THIS?😂 @larvalads @BoredApeYC #nft #larvalads #BoredApeYachtClub #nftcommunity #nftcollectors @garyvee https://t.co/acgcMzbB5r,en,6,2,25,1,1479221801435738114,3469707136,1479221801435738114,nan,nan,"{'mentions': [{'start': 16, 'end': 26, 'username': 'larvalads', 'id': '1466054765989748750'}, {'start': 27, 'end': 38, 'username': 'BoredApeYC', 'id': '1381699264011771906'}, {'start': 103, 'end': 111, 'username': 'garyvee', 'id': '5768872'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/acgcMzbB5r', 'expanded_url': 'https://twitter.com/rawsone_/status/1479221801435738114/photo/1', 'display_url': 'pic.twitter.com/acgcMzbB5r'}], 'hashtags': [{'start': 39, 'end': 43, 'tag': 'nft'}, {'start': 44, 'end': 54, 'tag': 'larvalads'}, {'start': 55, 'end': 73, 'tag': 'BoredApeYachtClub'}, {'start': 74, 'end': 87, 'tag': 'nftcommunity'}, {'start': 88, 'end': 102, 'tag': 'nftcollectors'}]}"
2022-01-06T22:40:07.000Z,redcardinal617,"$OWUV 🚀 THIS IS ONE IMPRESSIVE LIST OF NEWS AND UPDATES!!! NOT EVEN UNDERSTATEMENT WHEN I SAY THIS IS KING OF #OTC best STOCK in #OTCMarkets
#Metaverse #META #NFT #NFTs #NFTCommunity #BoredApeYachtClub #nfl #OTCMarkets #Decentraland #AxieInfinit #Sandbox #CryptocurrencyNews https://t.co/xYbhNis9Mg https://t.co/vH5IxDdWwL",en,1,0,6,0,1479221269774151684,1364764948090544130,1479221269774151684,nan,nan,"{'cashtags': [{'start': 0, 'end': 5, 'tag': 'OWUV'}], 'urls': [{'start': 275, 'end': 298, 'url': 'https://t.co/xYbhNis9Mg', 'expanded_url': 'https://twitter.com/redcardinal617/status/1479221269774151684/photo/1', 'display_url': 'pic.twitter.com/xYbhNis9Mg'}, {'start': 299, 'end': 322, 'url': 'https://t.co/vH5IxDdWwL', 'expanded_url': 'https://twitter.com/OneWorldU/status/1479172740145950723', 'display_url': 'twitter.com/OneWorldU/stat…'}], 'hashtags': [{'start': 110, 'end': 114, 'tag': 'OTC'}, {'start': 129, 'end': 140, 'tag': 'OTCMarkets'}, {'start': 141, 'end': 151, 'tag': 'Metaverse'}, {'start': 152, 'end': 157, 'tag': 'META'}, {'start': 158, 'end': 162, 'tag': 'NFT'}, {'start': 163, 'end': 168, 'tag': 'NFTs'}, {'start': 169, 'end': 182, 'tag': 'NFTCommunity'}, {'start': 183, 'end': 201, 'tag': 'BoredApeYachtClub'}, {'start': 202, 'end': 206, 'tag': 'nfl'}, {'start': 207, 'end': 218, 'tag': 'OTCMarkets'}, {'start': 219, 'end': 232, 'tag': 'Decentraland'}, {'start': 233, 'end': 245, 'tag': 'AxieInfinit'}, {'start': 246, 'end': 254, 'tag': 'Sandbox'}, {'start': 255, 'end': 274, 'tag': 'CryptocurrencyNews'}]}"
2022-01-06T22:35:08.000Z,LilCryptoBatz,"Come join us on Discord: https://t.co/Xv7mmSfCdl
🏃🦇🦇🦇🦇🦇🦇🦇🦇🦇🦇🪐
@CryptoBatzNFT @SutterSystems @DannyPhantomNFT 
#CryptoBatzNFT #CryptoBatz #Crypto #NFT #ProbablyNothing #SMASHTHEBAT #BoredApeYachtClub #Batz https://t.co/5fZxoAK9Av",en,3,4,9,0,1479220012569272324,1477462842756505600,1479220012569272324,nan,nan,"{'mentions': [{'start': 62, 'end': 76, 'username': 'CryptoBatzNFT', 'id': '1459949663264595974'}, {'start': 77, 'end': 91, 'username': 'SutterSystems', 'id': '1465689681216086018'}, {'start': 92, 'end': 108, 'username': 'DannyPhantomNFT', 'id': '1213866582373306368'}], 'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/Xv7mmSfCdl', 'expanded_url': 'https://discord.com/invite/cryptobatznft', 'display_url': 'discord.com/invite/cryptob…'}, {'start': 205, 'end': 228, 'url': 'https://t.co/5fZxoAK9Av', 'expanded_url': 'https://twitter.com/LilCryptoBatz/status/1479220012569272324/photo/1', 'display_url': 'pic.twitter.com/5fZxoAK9Av'}], 'hashtags': [{'start': 110, 'end': 124, 'tag': 'CryptoBatzNFT'}, {'start': 125, 'end': 136, 'tag': 'CryptoBatz'}, {'start': 137, 'end': 144, 'tag': 'Crypto'}, {'start': 145, 'end': 149, 'tag': 'NFT'}, {'start': 150, 'end': 166, 'tag': 'ProbablyNothing'}, {'start': 167, 'end': 179, 'tag': 'SMASHTHEBAT'}, {'start': 180, 'end': 198, 'tag': 'BoredApeYachtClub'}, {'start': 199, 'end': 204, 'tag': 'Batz'}]}"
2022-01-06T22:26:43.000Z,funnyape1,"Check out this item on OpenSea https://t.co/cC25JRon6q lewat @opensea 

#NFT 
#NFTGiveaway 
#NFTs 
#BoredApeYachtClub 
#funnyApe",en,1,0,9,2,1479217897058623489,1364480857,1479217897058623489,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/cC25JRon6q', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/113643378191090432590717477644480717426584343939152157436337918115836879437825/', 'display_url': 'opensea.io/assets/matic/0…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1479217904897822721/aW_vdt83?format=png&name=orig', 'width': 600, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1479217904897822721/aW_vdt83?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'funny ape #18 - FUNNY APE | OpenSea', 'description': 'funny ape #18', 'unwound_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/113643378191090432590717477644480717426584343939152157436337918115836879437825/'}], 'hashtags': [{'start': 72, 'end': 76, 'tag': 'NFT'}, {'start': 78, 'end': 90, 'tag': 'NFTGiveaway'}, {'start': 92, 'end': 97, 'tag': 'NFTs'}, {'start': 99, 'end': 117, 'tag': 'BoredApeYachtClub'}, {'start': 119, 'end': 128, 'tag': 'funnyApe'}]}"
2022-01-06T22:24:18.000Z,funnyape1,"Check out this item on OpenSea https://t.co/3fpi6wzGuj lewat @opensea 
#NFT 
#NFTGiveaway 
#NFTs 
#BoredApeYachtClub 
#funnyApe",en,0,0,4,3,1479217287693729794,1364480857,1479217287693729794,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/3fpi6wzGuj', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/113643378191090432590717477644480717426584343939152157436337918118035902693377/', 'display_url': 'opensea.io/assets/matic/0…'}], 'hashtags': [{'start': 71, 'end': 75, 'tag': 'NFT'}, {'start': 77, 'end': 89, 'tag': 'NFTGiveaway'}, {'start': 91, 'end': 96, 'tag': 'NFTs'}, {'start': 98, 'end': 116, 'tag': 'BoredApeYachtClub'}, {'start': 118, 'end': 127, 'tag': 'funnyApe'}]}"
2022-01-06T22:23:28.000Z,funnyape1,"Check out this item on OpenSea https://t.co/D5xqYegkwj lewat @opensea 

#NFT 
#NFTGiveaway 
#NFTs 
#BoredApeYachtClub 
#funnyApe",en,0,0,4,1,1479217079676858371,1364480857,1479217079676858371,nan,nan,"{'mentions': [{'start': 61, 'end': 69, 'username': 'opensea', 'id': '946213559213555712'}], 'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/D5xqYegkwj', 'expanded_url': 'https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/113643378191090432590717477644480717426584343939152157436337918135628088737793/', 'display_url': 'opensea.io/assets/matic/0…'}], 'hashtags': [{'start': 72, 'end': 76, 'tag': 'NFT'}, {'start': 78, 'end': 90, 'tag': 'NFTGiveaway'}, {'start': 92, 'end': 97, 'tag': 'NFTs'}, {'start': 99, 'end': 117, 'tag': 'BoredApeYachtClub'}, {'start': 119, 'end': 128, 'tag': 'funnyApe'}]}"
